"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"637","Sebastian Aho","CAR","C, R","219","3114.25","14.220319634703","1","1.27","0.83","0.44","2.27","70.66","7.82","12.81","0.8","14.68","11.42","8.82","4.01","0.5","1.08","0.81","0.4","0.4","0","0","0.83","2.66","3.1","2.93","4.89","1.06","15.1","16.92","0.91"
"183","Max Pacioretty","MTL, VGK","L","191","2623.3166666667","13.734642233857","0.91","0.85","0.57","0.27","1.76","66.96","10.61","8.62","0.88","17.89","14.43","9.9","4","0.69","1.21","1.3","0.62","0.59","0.02","0","0.59","2.22","1.65","6.86","7.14","1.51","1.26","1.4","1.08"
"407","Stefan Noesen","N.J, PIT, S.J","R","142","1684.7333333333","11.864319248826","0.64","0.68","0.43","0.25","1.32","71.15","8.23","7.79","0.77","12.54","10.93","7.37","3.99","0.46","0.53","1.18","0.53","0.5","0.04","0","0.71","1","2.28","9.01","6.02","2.28","1.46","2.35","1.36"
"77","Alexander Radulov","DAL","R","205","3091.4833333333","15.080406504065","0.74","1.13","0.76","0.37","1.86","64.86","7.05","10.47","0.71","12.71","9.59","7.69","3.98","0.43","0.78","2.37","1.18","1.18","0","0","0.68","2.39","2.02","3.36","3.67","3.14","0.25","0.35","0.81"
"391","Gabriel Landeskog","COL","L","194","2912.3","15.011855670103","0.76","0.93","0.6","0.33","1.69","55.41","7.77","9.81","0.67","12.51","10.3","7.09","3.98","0.31","0.68","1.55","0.7","0.68","0.02","0","1.03","1.52","2.41","6.7","4.82","2.66","10.77","9.66","1.09"
"295","Jason Zucker","MIN, PIT","L","212","2886.7166666667","13.616588050314","0.85","0.94","0.62","0.31","1.79","68.80","8.77","9.72","0.75","14.28","11.85","8.4","3.97","0.44","0.89","1.27","0.6","0.58","0.02","0","1.1","1.45","2.29","3.93","3.49","2.02","0.27","0.83","0.51"
"81","Carl Soderberg","ARI, COL","C","222","2744.1166666667","12.360885885886","0.7","0.92","0.52","0.39","1.62","71.15","7.32","9.55","0.65","12.97","9.86","7.78","3.96","0.35","0.94","1.14","0.57","0.57","0","0","0.66","1.09","1.79","4.68","4.09","2.47","19.39","21.32","1.04"
"271","Casey Cizikas","NYI","C","185","2048.5666666667","11.073333333333","0.76","0.59","0.32","0.26","1.35","64.79","6.3","12.09","0.61","10.31","8.03","6.79","3.95","0.53","0.64","1.73","0.82","0.79","0.03","0","0.67","1.99","2.52","11.01","6.71","3.19","30.96","27.47","1.55"
"345","Mark Stone","OTT, VGK","R","196","2905.4833333333","14.823894557823","0.99","1.51","0.91","0.6","2.5","71.60","7.39","13.41","0.77","12.33","10.26","8.34","3.94","0.45","0.87","0.83","0.41","0.41","0","0","0.66","2.48","4.3","3.06","3.41","2.66","1.18","1.42","0.93"
"756","Joel Farabee","PHI","L","47","563.55","11.990425531915","0.53","1.28","0.75","0.53","1.81","62.96","6.18","8.62","0.59","11.5","9.16","7.99","3.94","0.53","0.75","2.13","0.75","0.53","0.21","0","0.43","2.02","1.92","2.77","7.24","1.6","0.21","0.53","3.04"
"704","Brett Howden","NYR","C","125","1400.3","11.2024","0.51","0.81","0.56","0.26","1.33","60.78","4.76","10.81","0.59","7.8","6.77","5.61","3.94","0.34","0.56","1.2","0.6","0.6","0","0","0.47","2.06","1.5","4.76","4.8","3.3","19.88","21.72","2.05"
"73","Evgeni Malkin","PIT","C","190","2745.6166666667","14.450614035088","0.92","1.66","1.11","0.55","2.58","83.69","7.65","12.00","0.77","12.5","10.21","8.57","3.93","0.44","0.94","3.04","1.31","1.25","0.02","0.04","1.07","3.58","3.74","2.45","5.11","1.6","24.08","28.23","1.01"
"535","Zach Sanford","STL","L","107","1282.7","11.98785046729","0.98","1.03","0.56","0.47","2.01","68.25","6.69","14.69","0.69","11.69","9.31","8.33","3.93","0.61","0.65","1.73","0.8","0.75","0.05","0","0.51","0.98","1.96","6.55","6.41","2.62","0.37","0.47","2.08"
"442","Filip Forsberg","NSH","L","184","2442.6","13.275","0.86","1.47","1.06","0.42","2.33","70.37","9.09","9.46","0.85","17.66","13.39","9.65","3.93","0.54","1.01","1.33","0.66","0.66","0","0","0.98","3.12","3.22","5.9","4.18","1.62","0.02","0.07","0.61"
"59","Corey Perry","ANA, DAL","R","150","1952.1666666667","13.014444444444","0.61","1.01","0.68","0.34","1.63","70.67","7.01","8.77","0.72","12.82","9.68","8.33","3.93","0.34","0.77","2","0.83","0.77","0.03","0.03","0.8","1.94","1.14","3.63","3.87","2.27","0.12","0.49","0.61"
"180","Evgenii Dadonov","FLA","R","216","2987.9833333333","13.83325617284","0.94","1.41","0.84","0.56","2.35","67.24","7.79","12.11","0.77","13.47","10.74","8.15","3.92","0.6","0.8","0.32","0.16","0.16","0","0","0.68","2.05","2.15","1.47","5.26","1.73","0.04","0","2.01"
"246","Matt Duchene","CBJ, COL, NSH, OTT","C","211","3015.3833333333","14.290916271722","0.94","1.27","0.82","0.46","2.21","74.00","7.02","13.31","0.69","11.86","9.45","8.16","3.92","0.34","0.84","0.64","0.32","0.32","0","0","0.94","2.09","2.25","2.39","4.6","1.91","27.1","22.96","1.08"
"1","Matt Cullen","MIN, PIT","C","150","1486.2166666667","9.9081111111111","0.65","0.77","0.57","0.2","1.41","63.64","7.06","9.14","0.66","10.9","8.92","6.7","3.92","0.24","0.77","0.89","0.44","0.44","0","0","0.69","1.41","1.17","1.57","3.75","2.42","22.24","22.33","2.01"
"525","Valentin Zykov","CAR, EDM, VGK","L","53","521.3","9.8358490566038","0.58","0.92","0.46","0.46","1.5","76.47","6.56","8.77","0.77","11.97","9.32","7.94","3.91","0.23","1.27","0.46","0.23","0.23","0","0","0.46","3.57","2.07","5.41","6.22","1.15","0.23","0.81","2.56"
"296","Tyler Toffoli","L.A, VAN","C, R","223","2881.9166666667","12.923393124066","0.67","0.94","0.5","0.44","1.6","69.37","10.56","6.31","0.9","18.59","14.2","10.12","3.91","0.65","1.44","0.69","0.31","0.29","0.02","0","0.56","1.58","1.75","2.77","3.44","0.94","0.54","0.81","0.83"
"339","Jesper Fast","NYR","R","195","2566","13.158974358974","0.63","0.91","0.44","0.47","1.54","61.68","4.91","12.86","0.63","7.81","6.66","6.15","3.9","0.16","0.42","1.17","0.56","0.56","0","0","0.8","1.64","1.26","7.79","6.64","2.15","0.37","0.82","0.73"
"727","Kailer Yamamoto","EDM","R","45","599.4","13.32","0.6","1","0.6","0.4","1.6","64.00","6.11","9.84","0.74","9.91","8.11","7.41","3.9","0.3","1.3","0.8","0.4","0.4","0","0","0.8","1.8","2","5.11","6.21","2","0.1","0.1","5.01"
"16","Justin Williams","CAR","R","175","2419.9166666667","13.828095238095","0.62","1.14","0.62","0.52","1.76","68.93","8.83","7.02","0.75","15","12.03","7.69","3.89","0.37","0.74","1.19","0.6","0.6","0","0","0.74","3.89","2.38","3.47","7.02","1.81","2.45","3.97","0.95"
"155","Jamie Benn","DAL","L","220","3034.55","13.793409090909","0.97","1.03","0.49","0.53","2","70.63","7.89","12.28","0.73","13.41","10.32","8.23","3.86","0.43","0.93","1.6","0.77","0.75","0.02","0","0.73","2.99","2.37","7.69","3.26","3.22","11.03","9.97","1.04"
"600","Ryan Donato","BOS, MIN","C","121","1275.5833333333","10.542011019284","0.94","0.75","0.33","0.42","1.69","72.00","9.31","10.10","0.73","17.03","13.22","8.18","3.86","0.75","0.89","0.66","0.28","0.28","0","0","1.03","1.27","2.16","2.96","7.48","1.55","2.73","3.43","2.08"
"725","Zach Aston-Reese","PIT","C","116","1338.1833333333","11.536063218391","0.58","0.81","0.4","0.4","1.39","63.27","7.94","7.34","0.65","12.91","10.58","7.04","3.86","0.36","0.81","1.75","0.81","0.76","0.04","0","0.49","1.48","1.52","14.35","8.43","2.69","0.58","0.94","1.71"
"581","Jakub Vrana","WSH","L","214","2609.25","12.192757009346","1.22","1.03","0.67","0.37","2.25","70.50","9.22","13.22","0.84","15.43","12.76","9.66","3.86","0.78","0.92","1.06","0.53","0.53","0","0","0.9","2.64","2.09","2.16","2.58","1.43","0.44","0.46","1.12"
"333","Joonas Donskoi","COL, S.J","R","200","2536.8833333333","12.684416666667","0.8","1.14","0.66","0.47","1.94","62.60","6.74","11.93","0.7","10.74","8.66","7.36","3.83","0.24","0.76","0.8","0.4","0.4","0","0","0.97","1.89","1.84","1.94","8.56","2.18","0.24","0.45","0.82"
"639","Christian Fischer","ARI","R","204","2269.5333333333","11.125163398693","0.58","0.61","0.34","0.26","1.19","65.22","7.83","7.43","0.66","12.37","9.97","7.35","3.83","0.77","1.06","1.06","0.53","0.53","0","0","0.85","0.66","0.85","9.57","7.72","1.61","0.19","0.69","0.56"
"720","Drake Caggiula","CHI, EDM","C, L","153","1833.95","11.98660130719","0.82","0.69","0.43","0.26","1.5","58.97","7","11.68","0.67","11.32","9.03","7.39","3.83","0.46","0.75","2","0.88","0.85","0.03","0","0.98","1.47","1.8","10.89","5.79","2.13","0.98","2.26","0.99"
"508","Anthony Duclair","ARI, CBJ, CHI, OTT","L","189","2138.7333333333","11.316049382716","0.9","0.98","0.59","0.39","1.88","74.44","7.77","11.55","0.69","13.1","10.27","8.05","3.82","0.62","1.15","0.84","0.39","0.39","0","0","0.87","1.63","1.71","3.25","5.75","2.36","0.11","0.31","0.75"
"61","Patrice Bergeron","BOS","C","181","2296.45","12.687569060773","0.99","1.31","0.68","0.63","2.3","67.69","9.88","10.05","0.82","17.09","13.64","9.67","3.81","0.47","0.89","1.36","0.65","0.65","0","0","0.47","1.59","2.48","2.98","3.45","2.53","37.83","27.59","1.51"
"7","Daniel Sedin","VAN","L","81","959.43333333333","11.844855967078","0.81","1","0.63","0.38","1.81","85.29","8.82","9.22","0.71","13.63","11.26","8.51","3.81","0.25","1.06","1.13","0.56","0.56","0","0","0.5","1.69","1.06","2.19","2.88","0.06","0.94","1.19","2.76"
"264","Brandon Pirri","VGK","C","44","519.16666666667","11.799242424242","1.39","0.46","0.46","0","1.85","64.00","9.36","14.81","0.81","15.83","12.6","9.01","3.81","0.58","0.81","1.39","0.69","0.69","0","0","0.81","1.27","2.2","4.28","4.62","1.73","1.5","1.62","5.56"
"488","Tim Schaller","BOS, VAN","C","180","1783.8666666667","9.9103703703704","0.44","0.54","0.34","0.2","0.98","59.18","7","6.25","0.67","11.47","9.25","6.9","3.8","0.5","0.98","1.45","0.54","0.47","0.03","0.03","0.64","1.11","1.45","8.07","5.72","2.29","1.51","1.82","1.53"
"661","Denis Gurianov","DAL","R","76","777.55","10.230921052632","0.77","0.46","0.23","0.23","1.23","59.26","7.79","9.90","0.68","14.12","10.96","8.87","3.78","0.85","0.69","0.69","0.23","0.15","0.08","0","0.93","1.54","1.62","5.86","3.32","1.93","0.08","0.08","3.86"
"125","Brad Marchand","BOS","C, L","208","2814.1","13.529326923077","1.13","1.66","1.04","0.62","2.79","78.92","7.89","14.32","0.71","13.97","10.7","8.76","3.77","0.6","0.81","2.17","0.94","0.87","0.04","0.02","1.54","3.48","2.41","2.32","4.24","0.79","1.71","2.49","0.87"
"644","Mathew Barzal","NYI","C","223","3230","14.484304932735","0.78","1.56","0.98","0.58","2.34","83.44","6.63","11.76","0.65","11.16","8.64","7.6","3.77","0.3","0.67","1.56","0.76","0.76","0","0","1.15","4.14","3.08","1.1","4.44","2.25","13.49","18.63","0.78"
"45","Eric Staal","MIN","C","222","3041.2833333333","13.699474474474","0.93","1.1","0.69","0.41","2.03","68.67","8.27","11.22","0.74","14.3","10.79","7.89","3.77","0.59","0.83","1.22","0.61","0.61","0","0","0.57","1.54","2.13","1.83","2.78","1.68","25.39","24.86","1.00"
"4","Patrick Marleau","S.J, TOR","C, L","219","3012.2333333333","13.754490106545","0.68","0.72","0.42","0.3","1.39","51.85","7.05","9.60","0.67","11.11","9.2","7.63","3.76","0.44","0.52","0.8","0.4","0.4","0","0","0.34","1.1","1.45","3.86","4.42","1.61","4.3","3.8","1.06"
"304","Charlie Coyle","BOS, MIN","C","208","2748.9666666667","13.216185897436","0.63","1.03","0.63","0.39","1.66","67.26","7.22","8.76","0.64","11.59","9.47","6.92","3.75","0.26","0.72","0.92","0.46","0.46","0","0","0.83","1.57","1.88","4.69","3.82","2.66","14.91","15.5","1.07"
"335","Marcus Sorensen","S.J","L","167","1871.7666666667","11.208183632735","0.83","0.64","0.35","0.29","1.47","61.33","5.64","14.77","0.68","9.55","7.63","7.12","3.75","0.19","0.8","0.93","0.42","0.38","0.03","0","0.9","1.22","1.8","4.9","5.16","1.57","0.51","0.74","1.32"
"419","Yanni Gourde","T.B","C","222","2716.45","12.236261261261","0.77","1.35","0.8","0.55","2.12","69.06","6.78","11.40","0.65","11.07","8.84","7.09","3.73","0.44","0.86","1.59","0.71","0.68","0","0.02","1.02","1.48","2.47","4.13","7.31","1.46","6.43","7","1.06"
"772","Ilya Mikheyev","TOR","R","39","515.78333333333","13.225213675214","0.7","1.74","0.93","0.81","2.44","77.78","9.77","7.14","0.8","18.15","15.12","8.38","3.72","0.58","1.51","0.23","0.12","0.12","0","0","0.35","1.4","2.21","3.02","2.91","1.28","0.12","0.12","5.82"
"711","Pierre-Luc Dubois","CBJ","C, L","225","3181.1666666667","14.138518518519","0.87","1.06","0.55","0.51","1.92","62.96","7.13","12.17","0.7","12.15","9.66","8.51","3.72","0.41","0.77","1.85","0.92","0.92","0","0","1.11","1.94","1.96","5.7","6.58","2.6","20.07","26.03","0.82"
"38","Matt Stajan","CGY","C","68","628.48333333333","9.2424019607843","0.38","0.76","0.38","0.38","1.15","63.16","5.63","6.78","0.61","8.78","7.54","5.82","3.72","0.29","0.67","2.29","1.15","1.15","0","0","0.57","1.24","1.24","7.06","4.87","2.58","19.57","17.95","4.98"
"223","Matt Calvert","CBJ, COL","L","201","2298.9666666667","11.437645107794","0.6","0.99","0.57","0.42","1.59","67.78","7.15","8.39","0.69","11.56","8.87","7.8","3.71","0.39","0.89","1.64","0.65","0.57","0.08","0","0.68","1.12","1.77","5.82","7.07","2.14","1.17","1.93","0.99"
"410","Vladislav Namestnikov","NYR, OTT, T.B","C, L","215","2656.8666666667","12.357519379845","0.54","0.75","0.32","0.43","1.29","57.58","5.94","9.13","0.64","10.23","7.84","6.96","3.7","0.32","0.75","1.92","0.81","0.77","0.02","0.02","0.77","1.9","1.58","6.57","5.6","2.8","5.53","6.96","1.00"
"618","Ondrej Kase","ANA","R","145","1831.2833333333","12.629540229885","1.05","1.02","0.75","0.26","2.06","74.12","10.48","10.00","0.85","17.79","14.15","9.21","3.7","0.95","0.52","0.66","0.33","0.33","0","0","1.18","2.1","2.23","1.7","4.98","1.64","0.46","1.7","0.69"
"74","Andrew Ladd","NYI","L","100","1251.65","12.5165","0.67","0.96","0.48","0.48","1.63","60.71","5.94","11.29","0.6","11.22","8.58","7.43","3.69","0.38","0.48","1.44","0.72","0.72","0","0","0.34","2.01","1.53","5.18","5.32","2.01","0.1","0.34","1.07"
"640","Travis Konecny","PHI","C, R","220","2861.1333333333","13.005151515152","1.15","1.07","0.59","0.48","2.22","76.26","8.58","13.45","0.77","13.61","11.35","8.14","3.69","0.55","0.92","1.45","0.67","0.65","0.02","0","1.09","2.12","1.85","4.45","5.96","2.37","0.67","0.96","0.86"
"278","Erik Haula","CAR, VGK","C, L","130","1705.7833333333","13.12141025641","0.84","0.91","0.49","0.42","1.76","66.67","7.25","11.65","0.71","12.63","10.34","8.3","3.69","0.49","0.53","1.34","0.67","0.67","0","0","0.77","1.79","2.32","3.69","6.01","1.76","25.29","23.04","1.84"
"570","Sam Reinhart","BUF","C","224","3233.5833333333","14.435639880952","0.8","1.08","0.67","0.41","1.87","72.14","6.85","11.65","0.64","11.95","9.89","7.18","3.69","0.41","0.59","0.52","0.26","0.26","0","0","0.76","1.54","1.52","2.04","5.03","1.82","1.6","2.56","0.71"
"660","Joel Eriksson Ek","MIN","C","185","2185.7666666667","11.814954954955","0.49","0.85","0.52","0.33","1.35","59.04","8.29","5.96","0.69","12.3","10.07","6.92","3.68","0.47","1.07","1.32","0.66","0.66","0","0","0.91","0.91","1.07","8.65","7.52","2.31","17.76","20.89","1.26"
"368","Logan Shaw","ANA, MTL, WPG","C, R","104","928.51666666667","8.9280448717949","0.39","0.58","0.32","0.26","0.97","68.18","7.11","5.45","0.67","13.57","10.47","7.43","3.68","0.32","1.16","0.65","0.32","0.32","0","0","0.45","1.49","1.16","8.34","4.65","3.04","5.23","5.75","3.08"
"316","Vladimir Tarasenko","STL","R","166","2371.3666666667","14.285341365462","1.09","1.01","0.48","0.53","2.1","71.55","10.45","10.41","0.87","19.79","14.37","11.71","3.67","0.73","1.34","0.58","0.25","0.23","0.03","0","0.89","1.44","1.47","4.76","3.01","1.87","0.1","0.08","1.45"
"147","Jonathan Toews","CHI","C","216","3054.5333333333","14.141358024691","0.81","1.32","0.86","0.45","2.12","70.59","7.64","10.54","0.7","12.18","9.57","7.86","3.67","0.61","0.81","1.67","0.81","0.79","0.02","0","0.57","1.93","2.75","2.1","5.62","1.32","35.2","26.66","1.12"
"443","Radek Faksa","DAL","C","217","2794.1333333333","12.87619047619","0.67","0.71","0.45","0.26","1.37","64.65","5.82","11.44","0.62","10.14","7.88","6.51","3.67","0.3","0.9","1.7","0.73","0.67","0.06","0","0.6","1.27","2","5.43","6.38","2.75","25.06","24.48","1.09"
"505","Pavel Buchnevich","NYR","L, R","197","2507.6","12.728934010152","0.74","1.08","0.74","0.33","1.82","67.26","7.03","10.54","0.65","12.25","9.55","7.78","3.66","0.33","0.96","0.79","0.36","0.33","0.02","0","0.74","2.85","2.15","4.07","5.53","1.63","0.55","1.53","0.63"
"662","Jake DeBrusk","BOS","L","194","2432.6333333333","12.539347079038","1.04","0.99","0.52","0.47","2.02","70.09","8.58","12.07","0.73","14.63","11.69","8.16","3.65","0.76","0.81","0.59","0.3","0.3","0","0","0.86","1.48","2.15","3.28","6.49","1.5","0.64","1.36","0.79"
"403","Joel Armia","MTL, WPG","R","185","2103.7","11.371351351351","0.77","0.74","0.48","0.26","1.51","60.92","9.04","8.52","0.75","15.49","11.78","8.39","3.65","0.46","1.2","0.91","0.46","0.46","0","0","0.97","1.57","2.68","8.36","3.39","1.91","0.23","0.66","0.74"
"537","Nathan MacKinnon","COL","C","215","3383.7","15.738139534884","1.15","1.47","1.01","0.46","2.62","77.49","10.94","10.53","0.78","17.71","13.88","10.36","3.64","0.57","1.17","0.87","0.39","0.37","0.02","0","1.19","2.04","1.88","2.18","3.51","1.24","19.19","26.01","0.75"
"545","Bo Horvat","VAN","C","206","3034.3333333333","14.729773462783","0.63","1.07","0.65","0.42","1.7","67.19","7.3","8.67","0.66","11.88","9.41","7.38","3.62","0.32","0.67","0.85","0.4","0.38","0.02","0","0.69","1.29","1.17","2.57","3.26","2.51","36.68","31.02","1.07"
"60","Loui Eriksson","VAN","L","172","1956.3666666667","11.374224806202","0.55","0.74","0.34","0.4","1.29","66.67","6.32","8.74","0.59","9.94","8.34","6.13","3.62","0.34","0.55","0.92","0.46","0.46","0","0","0.37","0.55","1.59","0.52","3.59","1.63","0.18","0.15","1.67"
"586","Alex Tuch","VGK","R","194","2496.4666666667","12.868384879725","0.7","1.18","0.62","0.55","1.87","71.56","8.48","8.22","0.74","15.05","11.61","9.3","3.61","0.67","1.2","0.62","0.31","0.31","0","0","0.58","2.11","3.44","5.6","5.36","2.36","1.18","2.45","0.78"
"768","Blake Lizotte","L.A","C","56","633.5","11.3125","0.19","0.95","0.47","0.47","1.14","80.00","5.97","3.17","0.56","11.37","8.62","6.63","3.6","0.47","0.76","1.33","0.66","0.66","0","0","1.42","1.23","1.61","3.31","7.86","1.61","21.4","22.35","4.63"
"254","Zack Kassian","EDM","R","205","2566.4","12.519024390244","0.77","0.79","0.4","0.4","1.57","58.77","6.08","12.69","0.61","9.94","7.97","6.9","3.6","0.37","0.72","3.09","0.98","0.72","0.19","0.07","0.51","2.57","1.68","10.47","4.56","0.51","0.05","0.49","0.20"
"595","Brendan Lemieux","NYR, WPG","L","120","1134.4833333333","9.4540277777778","0.85","0.58","0.26","0.32","1.43","60.00","6.88","12.31","0.64","12.11","9.52","6.93","3.6","0.32","0.48","6.61","1.64","1.06","0.26","0.32","2.33","2.17","1.27","13.86","6.51","3.81","1.06","1.96","1.86"
"377","Boone Jenner","CBJ","C","213","2914.2666666667","13.68200312989","0.6","0.91","0.62","0.29","1.5","63.48","8.65","6.90","0.74","14.43","11.86","7.56","3.6","0.51","0.99","1.48","0.74","0.74","0","0","0.64","0.99","1.63","8.89","5.02","3.58","22.85","18.18","1.15"
"162","Pat Maroon","EDM, N.J, STL, T.B","L","203","2523.0166666667","12.428653530378","0.69","0.88","0.45","0.43","1.57","60.55","6.25","11.03","0.64","10.89","8.82","6.71","3.59","0.12","0.9","2.66","0.95","0.74","0.19","0.02","0.67","1.47","1.33","8.85","6.09","0.76","0.4","0.36","1.26"
"301","Connor Brickley","FLA, NYR","C, L","58","601.13333333333","10.364367816092","0.5","1.1","0.7","0.4","1.6","84.21","7.89","6.33","0.71","11.58","9.78","7.09","3.59","0.6","1.1","1.9","0.8","0.7","0.1","0","0.5","1.8","1.2","11.48","7.29","2.89","0.3","1.3","1.87"
"723","Trevor Moore","L.A, TOR","C, L","57","552.68333333333","9.6961988304094","0.54","0.76","0.33","0.43","1.3","63.16","7.06","7.69","0.69","12.92","10.64","8.9","3.58","0.76","0.65","0.43","0.22","0.22","0","0","0.43","2.61","2.28","7.92","8.36","1.74","0.43","0.65","4.34"
"510","Anton Slepyshev","EDM","L","50","571.41666666667","11.428333333333","0.63","0.63","0.53","0.11","1.26","60.00","7.14","8.82","0.73","13.65","10.61","8.4","3.57","0.42","1.16","0.84","0.42","0.42","0","0","0.53","1.89","2.63","6.41","6.62","1.68","0.11","0.63","1.50"
"117","Ryan Reaves","PIT, VGK","R","220","1972.95","8.9679545454545","0.49","0.64","0.33","0.3","1.13","56.92","5.26","9.25","0.62","9.15","7.3","6.39","3.56","0.12","0.85","3.56","1.28","1.03","0.21","0.03","0.73","0.79","1.79","23.84","7.36","2.1","2.1","2.46","1.40"
"447","Oskar Sundqvist","STL","C","162","1775.55","10.960185185185","0.78","0.95","0.57","0.37","1.72","78.46","6.79","11.44","0.7","12.4","9.93","7.4","3.55","0.3","0.71","1.35","0.68","0.68","0","0","0.91","0.84","2.53","6.32","7.13","1.82","13.99","18.01","1.48"
"366","Nick Cousins","ARI, MTL","C","208","2506.1166666667","12.048637820513","0.53","0.79","0.38","0.41","1.32","61.80","8.04","6.55","0.67","12.67","9.98","7.13","3.54","0.45","1.08","1.68","0.77","0.72","0.05","0","1.22","1.36","1.84","7.11","8.79","2.73","7.47","9.62","1.05"
"181","Mikael Backlund","CGY","C","220","3034.4666666667","13.79303030303","0.55","1.07","0.69","0.38","1.62","62.60","8.32","6.65","0.75","14.69","11.69","8.58","3.54","0.67","0.89","1.62","0.77","0.77","0","0","0.22","2.39","3.22","2.47","2.97","1.15","23.23","23.61","0.98"
"266","Richard Panik","ARI, CHI, WSH","R","196","2386.6","12.176530612245","0.7","1.06","0.68","0.38","1.76","63.64","7.24","9.72","0.65","13.58","9.8","7.17","3.54","0.5","1.13","1.56","0.78","0.78","0","0","0.83","1.63","1.91","7.84","4.9","2.29","0.35","0.48","1.07"
"50","Jeff Carter","L.A","C","163","2132.95","13.085582822086","0.7","0.53","0.37","0.17","1.24","63.77","8.61","8.17","0.76","15.44","12.66","7.88","3.54","0.56","1.32","1.58","0.79","0.79","0","0","0.34","1.41","1.01","4.42","2.22","1.49","24.9","24.08","1.43"
"726","Nolan Patrick","PHI","C","145","1765.8166666667","12.178045977011","0.58","0.99","0.44","0.54","1.56","70.77","6.59","8.76","0.7","11.31","9.17","7.51","3.53","0.27","0.95","1.29","0.61","0.61","0","0","1.05","1.43","2.28","3.94","4.82","1.53","24.63","23.65","1.73"
"381","Brett Ritchie","BOS, DAL","R","151","1394.1833333333","9.2330022075055","0.43","0.47","0.17","0.3","0.9","52.50","7.57","5.68","0.66","13.86","10.29","7.4","3.53","0.43","0.82","3.01","1.21","1.08","0.09","0.04","0.47","1.25","0.82","15.88","6.24","0.99","0.17","0.43","1.23"
